symbol,industry_name,industry_code,updated_at,source
000833.SZ,综合,S91,2026-03-18T23:30:53.840187,cninfo_industry_change
000830.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:53.842187,cninfo_industry_change
000831.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:30:53.869291,cninfo_industry_change
000837.SZ,通用设备制造业,C34,2026-03-18T23:30:53.895723,cninfo_industry_change
000838.SZ,房地产业,K70,2026-03-18T23:30:53.896601,cninfo_industry_change
000890.SZ,固废处理,20501010,2026-03-18T23:30:54.086021,cninfo_industry_change
000868.SZ,汽车制造业,C36,2026-03-18T23:30:54.088207,cninfo_industry_change
000839.SZ,软件和信息技术服务业,I65,2026-03-18T23:30:54.093254,cninfo_industry_change
000850.SZ,纺织业,C17,2026-03-18T23:30:54.098276,cninfo_industry_change
000876.SZ,农副食品加工业,C13,2026-03-18T23:30:54.102901,cninfo_industry_change
000858.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:54.105001,cninfo_industry_change
000877.SZ,非金属矿物制品业,C30,2026-03-18T23:30:54.108578,cninfo_industry_change
000869.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:54.110577,cninfo_industry_change
000889.SZ,软件和信息技术服务业,I65,2026-03-18T23:30:54.113576,cninfo_industry_change
000862.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:54.116613,cninfo_industry_change
000848.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:54.120040,cninfo_industry_change
000860.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:54.122749,cninfo_industry_change
000888.SZ,公共设施管理业,N78,2026-03-18T23:30:54.127517,cninfo_industry_change
000856.SZ,专用设备制造业,C35,2026-03-18T23:30:54.128502,cninfo_industry_change
000863.SZ,房地产业,K70,2026-03-18T23:30:54.132706,cninfo_industry_change
000880.SZ,通用设备制造业,C34,2026-03-18T23:30:54.137080,cninfo_industry_change
000887.SZ,橡胶和塑料制品业,C29,2026-03-18T23:30:54.141050,cninfo_industry_change
000886.SZ,道路运输业,G54,2026-03-18T23:30:54.144496,cninfo_industry_change
000852.SZ,专用设备制造业,C35,2026-03-18T23:30:54.145494,cninfo_industry_change
000883.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:54.149530,cninfo_industry_change
000875.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:54.152244,cninfo_industry_change
000881.SZ,塑料制品,Z02010202,2026-03-18T23:30:54.153522,cninfo_industry_change
000882.SZ,商务服务业,L72,2026-03-18T23:30:54.155292,cninfo_industry_change
000859.SZ,橡胶和塑料制品业,C29,2026-03-18T23:30:54.170292,cninfo_industry_change
000878.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:30:54.172935,cninfo_industry_change
000885.SZ,固废治理,S760103,2026-03-18T23:30:54.174441,cninfo_industry_change
000895.SZ,农副食品加工业,C13,2026-03-18T23:30:54.190526,cninfo_industry_change
000899.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:54.193527,cninfo_industry_change
000898.SZ,黑色金属冶炼和压延加工业,C31,2026-03-18T23:30:54.198821,cninfo_industry_change
000892.SZ,广播、电视、电影和录音制作业,R87,2026-03-18T23:30:54.210633,cninfo_industry_change
000897.SZ,房地产业,K70,2026-03-18T23:30:54.224838,cninfo_industry_change
000893.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:54.383844,cninfo_industry_change
000920.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:54.488555,cninfo_industry_change
000928.SZ,土木工程建筑业,E48,2026-03-18T23:30:54.511443,cninfo_industry_change
000937.SZ,煤炭开采和洗选业,B06,2026-03-18T23:30:54.522610,cninfo_industry_change
000917.SZ,电信、广播电视和卫星传输服务,I63,2026-03-18T23:30:54.524610,cninfo_industry_change
000922.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:54.549638,cninfo_industry_change
000930.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:54.561314,cninfo_industry_change
000929.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:54.562314,cninfo_industry_change
000936.SZ,化学纤维制造业,C28,2026-03-18T23:30:54.569923,cninfo_industry_change
000905.SZ,批发业,F51,2026-03-18T23:30:54.585114,cninfo_industry_change
000935.SZ,非金属矿物制品业,C30,2026-03-18T23:30:54.595662,cninfo_industry_change
000902.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:54.597662,cninfo_industry_change
000912.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:54.604662,cninfo_industry_change
000901.SZ,汽车制造业,C36,2026-03-18T23:30:54.610854,cninfo_industry_change
000926.SZ,房地产业,K70,2026-03-18T23:30:54.623034,cninfo_industry_change
000915.SZ,医药制造业,C27,2026-03-18T23:30:54.638081,cninfo_industry_change
000911.SZ,农副食品加工业,C13,2026-03-18T23:30:54.639677,cninfo_industry_change
000931.SZ,医药制造业,C27,2026-03-18T23:30:54.642676,cninfo_industry_change
000921.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:54.659004,cninfo_industry_change
000925.SZ,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:30:54.681697,cninfo_industry_change
000913.SZ,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:30:54.736314,cninfo_industry_change
000950.SZ,批发业,F51,2026-03-18T23:30:54.768321,cninfo_industry_change
000949.SZ,粘胶,S220403,2026-03-18T23:30:54.781531,cninfo_industry_change
000951.SZ,汽车制造业,C36,2026-03-18T23:30:54.783324,cninfo_industry_change
000933.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:30:54.820997,cninfo_industry_change
000906.SZ,商务服务业,L72,2026-03-18T23:30:54.823285,cninfo_industry_change
000919.SZ,医药制造业,C27,2026-03-18T23:30:54.852954,cninfo_industry_change
000957.SZ,汽车制造业,C36,2026-03-18T23:30:54.872632,cninfo_industry_change
000952.SZ,医药制造业,C27,2026-03-18T23:30:54.888783,cninfo_industry_change
000962.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:30:54.897148,cninfo_industry_change
000958.SZ,核电,55101030,2026-03-18T23:30:54.910225,cninfo_industry_change
000969.SZ,金属制品业,C33,2026-03-18T23:30:54.917107,cninfo_industry_change
000959.SZ,黑色金属冶炼和压延加工业,C31,2026-03-18T23:30:54.922228,cninfo_industry_change
000963.SZ,零售业,F52,2026-03-18T23:30:54.936274,cninfo_industry_change
000966.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:54.947151,cninfo_industry_change
000965.SZ,房地产业,K70,2026-03-18T23:30:54.969266,cninfo_industry_change
000972.SZ,调味品与食用油,30103020,2026-03-18T23:30:54.992854,cninfo_industry_change
000975.SZ,有色金属矿采选业,B09,2026-03-18T23:30:55.020077,cninfo_industry_change
000910.SZ,木材加工和木、竹、藤、棕、草制品业,C20,2026-03-18T23:30:55.035995,cninfo_industry_change
000981.SZ,汽车制造业,C36,2026-03-18T23:30:55.051668,cninfo_industry_change
000927.SZ,商务服务业,L72,2026-03-18T23:30:55.085304,cninfo_industry_change
000903.SZ,通用设备制造业,C34,2026-03-18T23:30:55.125144,cninfo_industry_change
000909.SZ,园区,60101020,2026-03-18T23:30:55.132328,cninfo_industry_change
000989.SZ,医药制造业,C27,2026-03-18T23:30:55.162079,cninfo_industry_change
000988.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:55.164079,cninfo_industry_change
000987.SZ,其他金融业,J69,2026-03-18T23:30:55.171714,cninfo_industry_change
000900.SZ,道路运输业,G54,2026-03-18T23:30:55.176647,cninfo_industry_change
000997.SZ,软件和信息技术服务业,I65,2026-03-18T23:30:55.214583,cninfo_industry_change
000923.SZ,黑色金属矿采选业,B08,2026-03-18T23:30:55.226368,cninfo_industry_change
000998.SZ,农、林、牧、渔专业及辅助性活动,A05,2026-03-18T23:30:55.239678,cninfo_industry_change
000908.SZ,医药制造业,C27,2026-03-18T23:30:55.241536,cninfo_industry_change
000932.SZ,黑色金属冶炼和压延加工业,C31,2026-03-18T23:30:55.251606,cninfo_industry_change
001201.SZ,畜牧业,A03,2026-03-18T23:30:55.274345,cninfo_industry_change
001205.SZ,水上运输业,G55,2026-03-18T23:30:55.328383,cninfo_industry_change
000960.SZ,有色金属冶炼和压延加工业,C32,2026-03-18T23:30:55.343014,cninfo_industry_change
000983.SZ,煤炭开采和洗选业,B06,2026-03-18T23:30:55.358523,cninfo_industry_change
001208.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:55.416513,cninfo_industry_change
000938.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:55.435573,cninfo_industry_change
001212.SZ,非金属矿物制品业,C30,2026-03-18T23:30:55.455068,cninfo_industry_change
001217.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:55.472175,cninfo_industry_change
001213.SZ,铁路运输业,G53,2026-03-18T23:30:55.474175,cninfo_industry_change
001215.SZ,食品制造业,C14,2026-03-18T23:30:55.521354,cninfo_industry_change
000977.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:55.559209,cninfo_industry_change
000993.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:55.636404,cninfo_industry_change
001221.SZ,其他家居,25202020,2026-03-18T23:30:55.655531,cninfo_industry_change
001222.SZ,其他制造业,C41,2026-03-18T23:30:55.658002,cninfo_industry_change
001203.SZ,黑色金属矿采选业,B08,2026-03-18T23:30:55.678270,cninfo_industry_change
001225.SZ,通用设备制造业,C34,2026-03-18T23:30:55.714150,cninfo_industry_change
001226.SZ,通用设备制造业,C34,2026-03-18T23:30:55.719031,cninfo_industry_change
001227.SZ,货币金融服务,J66,2026-03-18T23:30:55.736297,cninfo_industry_change
001210.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:55.760332,cninfo_industry_change
001229.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:55.841529,cninfo_industry_change
001239.SZ,风电设备,20301020,2026-03-18T23:30:55.966281,cninfo_industry_change
001234.SZ,运动服装,S350208,2026-03-18T23:30:55.968072,cninfo_industry_change
001228.SZ,商务服务业,L72,2026-03-18T23:30:55.980209,cninfo_industry_change
001230.SZ,公共设施管理业,N78,2026-03-18T23:30:56.029857,cninfo_industry_change
001255.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:56.065348,cninfo_industry_change
000948.SZ,软件和信息技术服务业,I65,2026-03-18T23:30:56.099508,cninfo_industry_change
001258.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:56.170673,cninfo_industry_change
001256.SZ,专用设备制造业,C35,2026-03-18T23:30:56.218615,cninfo_industry_change
001266.SZ,仪器仪表制造业,C40,2026-03-18T23:30:56.261141,cninfo_industry_change
001260.SZ,汽车制造业,C36,2026-03-18T23:30:56.290257,cninfo_industry_change
001268.SZ,通用设备制造业,C34,2026-03-18T23:30:56.404486,cninfo_industry_change
000967.SZ,专用设备制造业,C35,2026-03-18T23:30:56.423056,cninfo_industry_change
001269.SZ,电气部件与设备,Z03010301,2026-03-18T23:30:56.443746,cninfo_industry_change
001277.SZ,采矿冶金机械,20402020,2026-03-18T23:30:56.518737,cninfo_industry_change
000955.SZ,纺织业,C17,2026-03-18T23:30:56.520736,cninfo_industry_change
000968.SZ,石油和天然气开采业,B07,2026-03-18T23:30:56.530844,cninfo_industry_change
000980.SZ,建筑产品,20203010,2026-03-18T23:30:56.572295,cninfo_industry_change
001282.SZ,汽车制造业,C36,2026-03-18T23:30:56.746736,cninfo_industry_change
001285.SZ,汽车系统部件,25101010,2026-03-18T23:30:56.758366,cninfo_industry_change
001283.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:56.768488,cninfo_industry_change
001286.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:56.812675,cninfo_industry_change
000999.SZ,医药制造业,C27,2026-03-18T23:30:56.838432,cninfo_industry_change
000990.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:56.879058,cninfo_industry_change
000953.SZ,医药制造业,C27,2026-03-18T23:30:56.886203,cninfo_industry_change
001202.SZ,多式联运和运输代理业,G58,2026-03-18T23:30:56.903850,cninfo_industry_change
000978.SZ,公共设施管理业,N78,2026-03-18T23:30:56.914099,cninfo_industry_change
000973.SZ,电池部件及材料,20303020,2026-03-18T23:30:56.946038,cninfo_industry_change
001288.SZ,通用设备制造业,C34,2026-03-18T23:30:56.991481,cninfo_industry_change
001287.SZ,批发业,F51,2026-03-18T23:30:57.009814,cninfo_industry_change
000970.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:57.013127,cninfo_industry_change
001289.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:57.031977,cninfo_industry_change
001299.SZ,燃气生产和供应业,D45,2026-03-18T23:30:57.095685,cninfo_industry_change
001206.SZ,其他制造业,C41,2026-03-18T23:30:57.100391,cninfo_industry_change
001301.SZ,非金属矿物制品业,C30,2026-03-18T23:30:57.108388,cninfo_industry_change
001306.SZ,汽车系统部件,25101010,2026-03-18T23:30:57.118389,cninfo_industry_change
001209.SZ,纺织服装、服饰业,C18,2026-03-18T23:30:57.161984,cninfo_industry_change
001309.SZ,数字芯片设计,S270104,2026-03-18T23:30:57.216211,cninfo_industry_change
001296.SZ,非金属矿物制品业,C30,2026-03-18T23:30:57.227550,cninfo_industry_change
001314.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:57.244233,cninfo_industry_change
001311.SZ,汽车制造业,C36,2026-03-18T23:30:57.256401,cninfo_industry_change
001211.SZ,木材加工和木、竹、藤、棕、草制品业,C20,2026-03-18T23:30:57.273644,cninfo_industry_change
001220.SZ,物流综合,20701020,2026-03-18T23:30:57.339794,cninfo_industry_change
001318.SZ,食品制造业,C14,2026-03-18T23:30:57.347612,cninfo_industry_change
001316.SZ,批发业,F51,2026-03-18T23:30:57.352107,cninfo_industry_change
000985.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:57.369631,cninfo_industry_change
001319.SZ,其他汽车零部件,25101050,2026-03-18T23:30:57.412560,cninfo_industry_change
001325.SZ,农业机械,20402060,2026-03-18T23:30:57.447432,cninfo_industry_change
001324.SZ,铁路、船舶、航空航天和其他运输设备制造业,C37,2026-03-18T23:30:57.475525,cninfo_industry_change
001216.SZ,非金属矿物制品业,C30,2026-03-18T23:30:57.516640,cninfo_industry_change
001223.SZ,专用设备制造业,C35,2026-03-18T23:30:57.540130,cninfo_industry_change
000995.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:57.552051,cninfo_industry_change
001331.SZ,燃气生产和供应业,D45,2026-03-18T23:30:57.564744,cninfo_industry_change
001332.SZ,金属制品业,C33,2026-03-18T23:30:57.566732,cninfo_industry_change
001336.SZ,专用设备制造业,C35,2026-03-18T23:30:57.651342,cninfo_industry_change
001335.SZ,贸易商,20601040,2026-03-18T23:30:57.660555,cninfo_industry_change
001338.SZ,酒、饮料和精制茶制造业,C15,2026-03-18T23:30:57.710128,cninfo_industry_change
001339.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:57.780716,cninfo_industry_change
001356.SZ,其他家居,25202020,2026-03-18T23:30:57.791781,cninfo_industry_change
001330.SZ,广播、电视、电影和录音制作业,R87,2026-03-18T23:30:57.811526,cninfo_industry_change
001358.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:57.813526,cninfo_industry_change
001236.SZ,资本市场服务,J67,2026-03-18T23:30:57.816526,cninfo_industry_change
001231.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:57.841134,cninfo_industry_change
001366.SZ,农副食品加工业,C13,2026-03-18T23:30:57.863242,cninfo_industry_change
001233.SZ,轮胎,25101040,2026-03-18T23:30:57.909860,cninfo_industry_change
001238.SZ,休闲设备与用品,25203010,2026-03-18T23:30:57.914015,cninfo_industry_change
001367.SZ,医药制造业,C27,2026-03-18T23:30:57.950483,cninfo_industry_change
001207.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:57.989767,cninfo_industry_change
001369.SZ,其他化学原料,15103050,2026-03-18T23:30:58.027469,cninfo_industry_change
001376.SZ,电力、热力生产和供应业,D44,2026-03-18T23:30:58.061929,cninfo_industry_change
001373.SZ,计算机、通信和其他电子设备制造业,C39,2026-03-18T23:30:58.069467,cninfo_industry_change
001378.SZ,橡胶和塑料制品业,C29,2026-03-18T23:30:58.081734,cninfo_industry_change
001380.SZ,通用设备制造业,C34,2026-03-18T23:30:58.096034,cninfo_industry_change
001386.SZ,建筑产品,20203010,2026-03-18T23:30:58.147129,cninfo_industry_change
001218.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:58.210013,cninfo_industry_change
001389.SZ,印制电路板,45202010,2026-03-18T23:30:58.249036,cninfo_industry_change
001391.SZ,航空运输,20701030,2026-03-18T23:30:58.302136,cninfo_industry_change
001395.SZ,其他专用机械,20402080,2026-03-18T23:30:58.306134,cninfo_industry_change
001219.SZ,食品制造业,C14,2026-03-18T23:30:58.310617,cninfo_industry_change
001400.SZ,加工机械,20401010,2026-03-18T23:30:58.343918,cninfo_industry_change
001387.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:58.383539,cninfo_industry_change
001267.SZ,土木工程建筑业,E48,2026-03-18T23:30:58.423041,cninfo_industry_change
001259.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:58.457679,cninfo_industry_change
001965.SZ,道路运输业,G54,2026-03-18T23:30:58.511053,cninfo_industry_change
001914.SZ,房地产业,K70,2026-03-18T23:30:58.540153,cninfo_industry_change
001979.SZ,房地产业,K70,2026-03-18T23:30:58.567260,cninfo_industry_change
002004.SZ,化学原料和化学制品制造业,C26,2026-03-18T23:30:58.685300,cninfo_industry_change
002005.SZ,电气机械和器材制造业,C38,2026-03-18T23:30:58.707897,cninfo_industry_change
002006.SZ,专用设备制造业,C35,2026-03-18T23:30:58.780294,cninfo_industry_change
001279.SZ,商业印刷,20601010,2026-03-18T23:30:58.810191,cninfo_industry_change
002008.SZ,专用设备制造业,C35,2026-03-18T23:30:58.880396,cninfo_industry_change
002010.SZ,商务服务业,L72,2026-03-18T23:30:59.024234,cninfo_industry_change
