symbol,avg_turnover,avg_intraday_range,avg_abs_ret1,n_days,latest_close,is_st_symbol,passes,liq_rank,stability_rank,range_rank,price_rank,pool_score
603308.SH,668280196.05,0.05649150022519363,0.028382446677170946,60,36.21,False,True,0.7244224422442245,0.7887788778877888,0.9240924092409241,0.7937293729372937,0.7811056105610561
603131.SH,633583613.9833333,0.05310233031484953,0.030768969990444744,60,26.49,False,True,0.7607260726072608,0.8861386138613861,0.8498349834983498,0.6683168316831684,0.7806930693069307
000892.SZ,502564714.8666667,0.05850048073329765,0.02904289431554304,60,6.65,False,True,0.9900990099009901,0.8184818481848185,0.9504950495049505,0.1311881188118812,0.7780528052805281
603618.SH,520632136.28333336,0.047621980499071515,0.033928592679225204,60,8.23,False,True,0.9636963696369637,0.9686468646864687,0.7145214521452146,0.20132013201320131,0.7748349834983498
001389.SZ,619703450.8,0.04407665759617909,0.02612443722873643,60,68.15,False,True,0.7871287128712872,0.7029702970297029,0.6089108910891089,0.9273927392739274,0.7716171617161716
603009.SH,630970938.6666666,0.049108443842752134,0.0266173885468371,60,40.4,False,True,0.7706270627062707,0.7227722772277227,0.7607260726072608,0.8267326732673267,0.7707920792079208
603319.SH,738877888.2666667,0.06009969008862232,0.03124735866154787,60,35.91,False,True,0.6336633663366337,0.900990099009901,0.971947194719472,0.7904290429042904,0.7692244224422443
603363.SH,521252063.9166667,0.058650437304909944,0.03170483645346893,60,4.96,False,True,0.9620462046204621,0.9141914191419142,0.9521452145214522,0.05115511551155116,0.7688118811881189
002683.SZ,572681981.95,0.044296239533440314,0.023983122976179674,60,38.29,False,True,0.8679867986798679,0.6122112211221122,0.6138613861386139,0.8135313531353136,0.7678217821782178
001203.SZ,692309675.9166666,0.04824636966785723,0.033430015676842555,60,34.57,False,True,0.6897689768976898,0.9587458745874587,0.7343234323432343,0.7739273927392739,0.7670792079207922
