signal_date,symbol,name,industry_name,score,close,market_rank,candidate_rank,ret_1,ret_5,intraday_ret,ma_gap_5,turnover_rate_1,volume_ratio_1_prev,volume_ratio_3_prev,volume_ratio_5_prev,volume_ratio_7_prev,volume_ratio_5,industry_ret_1_mean
2025-11-28,000980.SZ,众泰汽车,建筑产品,0.0008823399,3.57,,28,-0.21254858374595642,-0.04153312370181084,-0.4653010666370392,0.32297882437705994,-0.21806876361370087,-0.5407999753952026,-0.12574037909507751,0.014908486045897007,0.008278443478047848,0.05834902077913284,-0.3341664969921112
2025-11-28,600481.SH,双良节能,通用设备制造业,0.0008756439,5.88,,29,-0.17144952714443207,-0.03028455562889576,-0.060987044125795364,0.06835941970348358,-0.4875865578651428,-0.637198269367218,-0.5386135578155518,-0.6421084403991699,-0.6360639929771423,-0.6614618301391602,0.6200357675552368
2025-11-28,601608.SH,中信重工,专用设备制造业,0.0007793184,6.7,,30,0.8100714683532715,-0.10136843472719193,0.5427855849266052,0.47015121579170227,-0.5195861458778381,-0.19906224310398102,0.02019616588950157,-0.14945586025714874,-0.1341371089220047,0.11793871223926544,0.5529906153678894
2025-11-28,002600.SZ,领益智造,电子设备与仪器,0.00077383174,13.9,,31,0.551386833190918,0.8671332597732544,0.7589775323867798,0.800836980342865,-0.4319137930870056,-0.5303137898445129,-0.28832513093948364,-0.14131347835063934,0.044962089508771896,-0.14146602153778076,0.705780565738678
2025-11-28,000564.SZ,供销大集,零售业,0.0007567571,2.58,,32,0.1853400468826294,0.1542966365814209,0.18509693443775177,0.03634287789463997,-0.4200519323348999,-0.379387229681015,-0.4213930368423462,-0.37265318632125854,-0.4206888973712921,-0.3344218134880066,1.332901954650879
2025-11-28,603659.SH,璞泰来,计算机、通信和其他电子设备制造业,0.00071649114,26.66,,33,-0.05138199031352997,-0.06480655074119568,-0.1748902052640915,0.39009833335876465,-0.5292565822601318,-0.6040703654289246,-0.3173522353172302,-0.5536672472953796,-0.6456567645072937,-0.3826978802680969,0.6296601295471191
2025-11-28,002001.SZ,新 和 成,其他化学制品,0.00071047596,24.38,,34,0.17129087448120117,-0.09610018879175186,0.06964320689439774,0.23938609659671783,-0.6547327637672424,0.009322695434093475,0.10107041895389557,-0.3792792856693268,-0.37401166558265686,-0.2808854281902313,0.2693057954311371
2025-11-28,002065.SZ,东华软件,软件和信息技术服务业,0.0006779253,10.15,,35,0.003459010971710086,-0.2962985932826996,0.02976592630147934,-0.7195222973823547,-0.43253326416015625,-0.6701167821884155,-1.0720775127410889,-1.0337605476379395,-0.9481277465820312,-1.428812026977539,0.5561995506286621
2025-11-28,000651.SZ,格力电器,电气机械和器材制造业,0.00061588304,39.36,,36,-0.07913842797279358,-0.1753847897052765,-0.047569576650857925,-0.07045146822929382,-0.6820639371871948,-0.5705819129943848,-0.7735532522201538,-0.8601120710372925,-0.7558889389038086,-0.973764181137085,0.7800391316413879
2025-11-28,002765.SZ,蓝黛科技,汽车系统部件,0.00059234526,12.14,,37,-0.045847028493881226,-0.023030314594507217,-0.2619031071662903,-0.056572724133729935,-0.5070736408233643,-0.3601476550102234,-0.5440471768379211,-0.8167611360549927,-0.7809153199195862,-0.7752366662025452,-0.2056553214788437
2025-11-28,002472.SZ,双环传动,汽车系统部件,0.0005418131,39.88,,38,0.10035288333892822,0.5614028573036194,0.3094647228717804,0.22715629637241364,-0.45024481415748596,-0.29842478036880493,-0.5253990888595581,-0.570175051689148,-0.460429847240448,-0.5378784537315369,-0.2056553214788437
2025-11-28,000625.SZ,长安汽车,汽车制造业,0.0005236097,11.94,,39,0.7931475639343262,0.04799007624387741,0.52176833152771,0.19633817672729492,-0.612136960029602,0.11132001876831055,0.4425179958343506,0.13769882917404175,0.2886102795600891,0.6908616423606873,0.7381991147994995
2025-11-28,002142.SZ,宁波银行,货币金融服务,0.00049738516,28.07,,40,-0.32038626074790955,-0.45615288615226746,-0.41459736227989197,-0.42936038970947266,-0.6955417990684509,-0.25710436701774597,-0.2837677001953125,-0.39503979682922363,-0.32610464096069336,-0.34127339720726013,-0.6821251511573792
2025-11-28,601117.SH,中国化学,土木工程建筑业,0.00046883943,7.35,,41,0.045999836176633835,-0.2406909316778183,-0.019699860364198685,-0.13651470839977264,-0.6509165167808533,-0.4216845631599426,-0.7684879899024963,-0.7883496284484863,-0.7178640961647034,-0.9456871747970581,0.5333637595176697
2025-11-28,601919.SH,中远海控,水上运输业,0.0004447134,14.61,,42,-0.2611951529979706,-0.5967761278152466,-0.2670016586780548,-0.4148205816745758,-0.6896885633468628,-0.09959080815315247,-0.3121168911457062,-0.5913299322128296,-0.5556512475013733,-0.5215541124343872,0.3083983361721039
2025-11-28,002130.SZ,沃尔核材,电子设备与仪器,0.00043359934,25.08,,43,0.3464358150959015,0.48685792088508606,0.45702970027923584,0.23596003651618958,-0.29184216260910034,-0.5413512587547302,-0.486184686422348,-0.46459847688674927,-0.35360807180404663,-0.4841849207878113,0.705780565738678
2025-11-28,000338.SZ,潍柴动力,汽车制造业,0.00042829895,17.31,,44,0.6213576197624207,0.39293938875198364,0.6290973424911499,0.5761411786079407,-0.4162159860134125,0.5905207395553589,0.2863630950450897,0.19810697436332703,0.25072941184043884,0.4920467734336853,0.7381991147994995
2025-11-28,000617.SZ,中油资本,货币金融服务,0.00042678998,9.11,,45,0.1827462911605835,0.169007807970047,0.18231190741062164,-0.03250769525766373,-0.6873206496238708,-0.2030303180217743,-0.3909636437892914,-0.6343494057655334,-0.6053501963615417,-0.601447582244873,-0.6821251511573792
2025-11-28,002017.SZ,东信和平,计算机、通信和其他电子设备制造业,0.00036851072,21.38,,46,0.3002221882343292,0.14106641709804535,-0.5767834186553955,-0.14165924489498138,-0.451880544424057,-0.08564595878124237,-0.2877773344516754,-0.5354225039482117,-0.621941089630127,-0.37326371669769287,0.6296601295471191
2025-11-28,600143.SH,XD金发科,橡胶和塑料制品业,0.00036453595,18.17,,47,0.05815402790904045,-0.21072567999362946,0.27343928813934326,-0.09903883188962936,-0.3348715007305145,0.054100774228572845,0.0740700364112854,-0.18042995035648346,-0.09968509525060654,-0.04422330856323242,0.4264546036720276
2025-11-28,600667.SH,太极实业,土木工程建筑业,0.00027010846,7.99,,48,0.1760999858379364,0.5426721572875977,0.3293052315711975,0.3646359443664551,-0.31024041771888733,-0.6904155611991882,-0.5987268090248108,-0.6195087432861328,-0.6747188568115234,-0.6041434407234192,0.5333637595176697
2025-11-28,002429.SZ,兆驰股份,计算机、通信和其他电子设备制造业,0.00024661014,6.41,,49,-0.3404131531715393,1.1952186822891235,-0.2549079358577728,0.4454452693462372,-0.5626171827316284,-0.7886596918106079,-0.8466163873672485,-0.6461581587791443,-0.4782000482082367,-0.8398181200027466,0.6296601295471191
2025-11-28,002414.SZ,高德红外,计算机、通信和其他电子设备制造业,0.00024317182,12.27,,50,0.6406970024108887,-0.4710742235183716,0.5039740204811096,-0.09082683175802231,-0.5864323973655701,-0.13821357488632202,-0.6452059745788574,-0.7735825777053833,-0.76078200340271,-0.8174871802330017,0.6296601295471191
2025-11-28,600641.SH,先导基电,房地产业,0.00020133704,16.95,,51,0.2046937495470047,0.4970719814300537,0.1576090008020401,0.09434721618890762,-0.47496455907821655,-0.291936993598938,-0.3527211844921112,-0.44743528962135315,-0.3679673373699188,-0.3491753935813904,-0.26235538721084595
